timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label
2024-05-11 20:54:08,10.0.3.25,95.127.214.181,53,TCP,6907,75786,3.55,9,normal
2024-05-07 11:55:30,10.0.1.220,193.199.92.89,21,TCP,1979152,4962,60.11,1412,normal
2024-05-11 03:03:26,10.0.3.75,58.140.5.26,22,TCP,74531,405343,41.45,57,normal
2024-05-15 00:53:12,10.0.3.174,64.39.138.32,25,TCP,11951,2498930,4.07,15,normal
2024-05-08 16:59:32,10.0.3.25,10.0.3.25,443,TCP,59610,10238,18.06,48,normal
2024-05-25 21:02:41,10.0.2.194,10.0.0.141,19851,UDP,126,0,0.151,1,anomaly
2024-05-23 09:43:03,10.0.1.238,109.38.130.67,8443,TCP,108978,393623,16.54,118,normal
2024-05-05 17:19:26,10.0.2.73,10.0.3.254,80,UDP,4858,2215848,51.85,6,normal
2024-05-05 22:09:38,10.0.1.54,189.136.27.236,53,UDP,1519,8764,75.9,1,normal
2024-05-26 18:25:42,10.0.3.174,180.144.138.156,5601,TCP,13263,14067,2.67,20,normal
2024-05-17 12:35:44,10.0.2.73,15.48.145.113,443,TCP,1393,903,12163.34,41699,anomaly
2024-05-27 08:28:10,10.0.1.238,10.0.0.141,3306,TCP,573092,47530,35.02,794,normal
2024-05-28 02:42:27,10.0.2.194,58.140.5.26,5601,UDP,469134,202452,26.19,390,normal
2024-05-14 17:48:53,10.0.1.83,189.136.27.236,8080,TCP,64979,7565992,24.97,49,normal
2024-05-10 06:00:49,10.0.3.75,180.10.201.143,53,TCP,173037,7004,57.14,185,normal
2024-05-10 22:42:47,10.0.0.218,162.247.74.201,443,TCP,6949,2139,80.83,11,normal
2024-05-03 11:17:43,10.0.1.114,194.165.16.89,8080,TCP,19924116,2672700,24.87,13489,normal
2024-05-26 07:15:08,10.0.1.238,138.63.106.248,21,TCP,13407,5621,14.69,9,normal
2024-05-09 20:54:16,10.0.0.141,98.140.227.95,5432,UDP,30381,26230,29.18,23,normal
2024-05-06 00:54:57,10.0.1.83,162.247.74.201,5601,TCP,29766,5311,30.09,35,normal
2024-05-29 15:16:06,10.0.3.75,46.26.60.251,9200,TCP,55370,3752,94.67,48,normal
2024-05-01 18:04:34,10.0.2.194,10.0.1.238,8080,TCP,519646,72955,3.98,507,normal
2024-05-28 08:19:07,10.0.1.97,10.0.1.220,3306,TCP,322607,63000,25.09,278,normal
2024-05-24 17:06:32,10.0.1.54,193.32.162.55,25,TCP,16621,12316,91.64,28,normal
2024-05-28 03:24:38,10.0.3.187,23.129.64.214,80,TCP,475554,129438,27.24,667,normal
2024-05-29 09:39:15,10.0.1.189,93.170.139.38,53,TCP,38621,20991,3.86,61,normal
2024-05-18 17:40:49,10.0.0.141,130.152.186.248,5432,UDP,47103,32763,13.36,62,normal
2024-05-13 14:14:11,10.0.3.25,193.199.92.89,5432,TCP,2070,2484,15.37,2,normal
2024-05-13 01:53:35,10.0.3.174,174.206.244.152,21,TCP,1701,250102,35.31,1,normal
2024-05-04 07:07:44,10.0.3.87,91.240.118.172,5601,TCP,54079,54398,12.44,57,normal
2024-05-30 13:51:32,10.0.0.218,10.0.0.141,53,TCP,78587,1334301,21.88,60,normal
2024-05-11 19:53:09,10.0.1.114,10.0.1.254,8443,TCP,2422,60951,45.85,1,normal
2024-05-21 21:07:32,10.0.3.25,147.245.140.178,6379,UDP,15048,70671,34.2,13,normal
2024-05-03 04:54:19,10.0.3.254,10.0.0.174,80,TCP,97268,234096,44.95,95,normal
2024-05-17 19:57:13,10.0.2.118,180.222.152.147,25,UDP,4334,215388,26.37,3,normal
2024-05-13 19:31:50,10.0.0.141,169.83.214.211,5601,UDP,148744,47750,20.18,116,normal
2024-05-06 21:03:37,10.0.0.141,57.193.53.201,8443,TCP,65190,887112,3.85,94,normal
2024-05-29 14:35:17,10.0.2.73,130.152.186.248,21,TCP,11873,3585822,116.11,22,normal
2024-05-13 16:54:05,10.0.1.148,87.222.76.161,3306,TCP,31598,1421576,9.38,23,normal
2024-05-06 20:10:06,10.0.1.83,65.30.54.140,443,TCP,1310,1474,46120.77,19260,anomaly
2024-05-29 09:31:38,10.0.1.220,147.245.140.178,21,TCP,7508,75933,8.53,5,normal
2024-05-06 05:20:10,10.0.1.148,10.0.3.174,22,TCP,325741,365,16.65,264,normal
2024-05-05 20:16:44,10.0.1.83,152.183.142.33,25,UDP,175702,5453,87.08,188,normal
2024-05-09 14:15:30,10.0.0.136,180.10.201.143,25,TCP,324725,15927,28.15,540,normal
2024-05-11 02:01:51,10.0.1.114,10.0.0.218,27017,TCP,4448,3107,49.49,3,normal
2024-05-16 18:04:24,10.0.1.114,214.110.68.155,3389,TCP,60419,60249,23.34,42,normal
2024-05-05 08:35:25,10.0.3.77,162.247.74.201,80,TCP,51544,56980,3.08,57,normal
2024-05-16 16:57:07,10.0.2.73,204.45.237.222,5601,TCP,8338,3056187,27.12,6,normal
2024-05-20 00:17:19,10.0.1.148,189.136.27.236,27017,UDP,27161,6581,13.15,43,normal
2024-05-24 07:30:51,10.0.3.87,95.127.214.181,3306,UDP,3355,3826,39.73,2,normal
2024-05-05 10:33:01,10.0.0.141,193.32.162.55,6379,TCP,21166,2765683,3.97,32,normal
2024-05-15 06:25:50,10.0.0.141,204.92.196.124,27017,TCP,504888,16836,36.25,735,normal
2024-05-07 05:13:15,10.0.3.187,131.115.11.151,21,UDP,4521,123788,2.09,3,normal
2024-05-16 06:05:11,126.118.25.118,10.0.3.174,10086,TCP,114,0,0.086,1,anomaly
2024-05-23 17:15:37,10.0.1.238,10.0.3.87,8443,UDP,199754,20793,29.03,261,normal
2024-05-28 17:50:10,10.0.1.114,45.33.32.156,3389,TCP,139579,57343,117.56,121,normal
2024-05-07 05:39:15,10.0.1.114,185.220.101.45,8080,TCP,4602183026,43276,682.6,2052006,anomaly
2024-05-02 14:25:38,10.0.0.237,10.0.3.77,6379,TCP,536,5993,22.76,1,normal
2024-05-12 08:58:02,10.0.0.141,10.0.1.180,21,TCP,83607,114867,24.72,96,normal
2024-05-28 08:59:48,10.0.0.237,10.0.3.75,53,TCP,8305,51113,17.96,14,normal
2024-05-15 06:34:39,10.0.1.97,131.115.11.151,80,TCP,2040,1381134,1.97,2,normal
2024-05-30 01:06:52,10.0.3.77,45.33.32.156,6379,TCP,609974,276388,22.11,907,normal
2024-05-30 10:14:58,10.0.1.83,45.156.250.25,27017,TCP,9399,654,24.63,15,normal
2024-05-01 00:33:09,10.0.2.118,214.110.68.155,9200,TCP,252295,153129,2.09,406,normal
2024-05-14 05:21:02,10.0.3.87,45.33.32.156,80,UDP,3228,545519,5.67,2,normal
2024-05-09 12:06:16,10.0.1.180,10.0.1.220,5432,UDP,4073,940777,56.26,2,normal
2024-05-17 11:20:27,10.0.1.83,138.63.106.248,27017,UDP,237326,72199,11.43,266,normal
2024-05-27 21:44:10,10.0.1.180,10.0.3.187,8080,TCP,78402,53358,23.04,66,normal
2024-05-23 10:24:40,10.0.1.180,10.0.1.189,3389,TCP,152574,31191,9.27,105,normal
2024-05-07 21:27:06,10.0.3.174,64.15.80.236,443,TCP,1634,919,51469.57,10743,anomaly
2024-05-23 23:44:18,10.0.1.189,114.71.251.178,80,TCP,20770,67075,12.4,39,normal
2024-05-05 10:24:00,10.0.2.118,10.0.2.118,3306,TCP,15756,58961,32.51,24,normal
2024-05-30 06:54:46,10.0.1.220,10.0.3.87,22,TCP,1586694,52682,11.62,1805,normal
2024-05-07 14:55:13,10.0.3.174,42.204.233.22,22,TCP,1230,2547,44.56,2,normal
2024-05-08 12:40:44,10.0.3.254,10.0.1.97,25,TCP,2793,51831,69.28,4,normal
2024-05-03 19:51:14,10.0.3.101,10.0.1.180,80,TCP,13294,47333,8.85,11,normal
2024-05-04 08:07:19,10.0.3.75,10.0.3.25,8443,TCP,526,50792,21.44,1,normal
2024-05-09 03:41:14,10.0.3.101,131.115.11.151,3306,TCP,8746,378858,2.42,11,normal
2024-05-14 11:27:13,10.0.1.189,58.140.5.26,25,TCP,4620,276389,91.5,5,normal
2024-05-09 04:32:32,10.0.1.97,63.17.60.62,22,UDP,10524,406289,10.05,18,normal
2024-05-09 06:36:15,10.0.1.254,10.0.0.174,27017,TCP,5845,144764,2.58,5,normal
2024-05-23 08:24:57,10.0.2.194,185.220.101.45,443,UDP,46680,10414,4.88,37,normal
2024-05-02 06:01:57,10.0.3.101,64.39.138.32,25,UDP,33667,27168,36.76,24,normal
2024-05-26 01:21:17,10.0.1.83,185.220.101.45,80,TCP,4117905944,31822,2584.53,1133586,anomaly
2024-05-12 01:46:27,10.0.3.75,23.131.17.22,22,UDP,60400,130008,18.17,100,normal
2024-05-26 23:37:40,10.0.2.118,23.129.64.214,53,UDP,885,832,55578.84,6313,anomaly
2024-05-14 09:43:23,10.0.1.238,201.250.32.133,6379,ICMP,18402,99507,95.94,22,normal
2024-05-12 15:05:48,10.0.0.174,10.0.1.148,3389,TCP,245295,655044,10.96,190,normal
2024-05-17 12:53:13,10.0.0.141,176.208.33.85,443,ICMP,4653,25776,4.26,4,normal
2024-05-02 11:25:03,10.0.1.189,10.0.0.237,5432,UDP,7127,11576,14.23,7,normal
2024-05-21 01:54:13,10.0.0.218,194.165.16.89,9200,TCP,75204,1287572,5.51,82,normal
2024-05-13 09:58:59,10.0.1.254,162.137.98.183,9200,TCP,81923,24693,21.53,114,normal
2024-05-26 15:19:55,10.0.0.174,193.32.162.55,443,TCP,37889,79863,44.2,54,normal
2024-05-03 12:21:14,10.0.1.180,130.152.186.248,3306,TCP,9262,18814,5.99,6,normal
2024-05-18 19:54:18,10.0.2.194,42.204.233.22,21,UDP,1761,7704,7.72,1,normal
2024-05-10 04:11:56,10.0.3.174,180.10.201.143,5432,TCP,4755,29018,9.12,7,normal
2024-05-15 14:21:44,10.0.1.148,10.0.3.75,40681,TCP,76,0,0.15,1,anomaly
2024-05-06 22:35:56,10.0.0.141,202.222.194.7,5432,TCP,549604,18155,2.44,744,normal
2024-05-02 03:35:45,10.0.0.237,109.0.127.77,5432,TCP,12253,1566490,19.43,11,normal
2024-05-07 15:21:38,10.0.1.238,204.45.237.222,5601,TCP,674,193266,3.24,1,normal
2024-05-06 19:34:17,10.0.1.83,204.45.237.222,27017,TCP,23187,31717,2.61,18,normal
2024-05-02 02:58:03,10.0.3.77,10.0.1.54,3306,TCP,34348,5619,2.49,38,normal
2024-05-27 12:52:27,10.0.3.101,10.0.3.25,80,TCP,12638,727173,7.05,10,normal
2024-05-10 01:14:23,10.0.1.97,130.152.186.248,9200,TCP,20949,46831,4.85,16,normal
2024-05-19 01:53:39,10.0.3.25,45.33.32.156,53,TCP,26478,70380,1.49,27,normal
2024-05-24 18:33:28,10.0.1.206,176.208.33.85,3389,TCP,82387,74665,9.13,120,normal
2024-05-06 02:13:30,10.0.3.25,193.199.92.89,8080,TCP,48850,730695,5.11,79,normal
2024-05-26 17:18:54,10.0.1.97,87.222.76.161,9200,TCP,36253,43394,100.5,59,normal
2024-05-09 20:50:34,10.0.1.54,10.0.1.97,3306,TCP,54541,3065,39.65,37,normal
2024-05-10 07:56:52,10.0.2.118,162.137.98.183,8080,TCP,77938,1036314,81.28,75,normal
2024-05-01 01:11:42,10.0.1.148,152.183.142.33,9200,UDP,7268,552087,51.58,11,normal
2024-05-19 23:33:25,10.0.2.118,10.0.3.25,6379,TCP,5691,97897,25.93,8,normal
2024-05-27 02:04:51,10.0.0.141,10.0.1.114,21,UDP,2764,505336,6.62,2,normal
2024-05-25 22:44:57,10.0.2.118,46.26.60.251,3306,TCP,26387,131356,15.75,51,normal
2024-05-19 21:45:45,10.0.1.114,10.0.1.206,8080,UDP,1659,815743,23.0,1,normal
2024-05-27 08:50:59,10.0.1.254,10.0.2.73,8443,TCP,146397,14831,54.37,147,normal
2024-05-24 21:44:24,10.0.3.77,57.193.53.201,27017,UDP,14421,29621,38.81,10,normal
2024-05-01 12:06:44,10.0.3.77,193.32.162.55,5601,TCP,16883,582,136.88,11,normal
2024-05-25 16:23:30,10.0.3.25,147.245.140.178,53,TCP,67152,3803,12.35,48,normal
2024-05-19 09:32:44,10.0.0.136,10.0.1.114,8080,UDP,6410,789,6.74,4,normal
2024-05-06 18:34:01,10.0.3.75,10.0.1.206,3306,UDP,15303,2981,16.26,10,normal
2024-05-30 00:05:25,10.0.1.254,10.0.1.114,27017,UDP,1005,48233,59.48,1,normal
2024-05-18 16:20:25,10.0.3.254,204.92.196.124,3306,UDP,210035,99740,131.86,259,normal
2024-05-12 08:16:49,10.0.3.187,10.0.1.238,445,UDP,3743580,233826,4.72,1722,anomaly
2024-05-14 17:18:50,10.0.2.194,10.0.0.93,443,TCP,18363,88253,68.96,26,normal
2024-05-26 03:14:49,10.0.1.148,10.0.3.254,80,TCP,41744,601843,8.48,47,normal
2024-05-07 11:15:38,10.0.0.141,114.71.251.178,5432,TCP,1897,11437,5.37,2,normal
2024-05-16 22:18:12,10.0.2.118,10.0.1.189,3389,TCP,903497,27810,19.39,1247,normal
2024-05-15 13:07:38,10.0.2.194,10.0.0.93,80,TCP,1282,149350,63.42,1,normal
2024-05-22 22:47:47,10.0.3.187,133.255.145.38,443,TCP,553,1706,34933.4,26185,anomaly
2024-05-06 16:30:35,10.0.0.174,174.206.244.152,21,TCP,177024,682816,9.21,225,normal
2024-05-21 06:30:51,10.0.3.87,10.0.3.101,6379,TCP,3121,12907,17.94,2,normal
2024-05-08 15:02:48,10.0.1.148,57.193.53.201,443,ICMP,25669,1172475,82.15,21,normal
2024-05-14 07:07:18,10.0.2.118,169.83.214.211,25,TCP,23401,12020,35.15,16,normal
2024-05-17 05:33:27,10.0.1.83,180.144.138.156,9200,TCP,4830,47516,17.35,3,normal
2024-05-06 08:18:56,10.0.1.148,10.0.2.118,8080,TCP,82609,6000388,7.95,95,normal
2024-05-07 07:44:17,10.0.1.180,10.0.1.254,80,UDP,969,55906,2.34,1,normal
2024-05-23 00:32:43,10.0.3.77,10.0.3.174,6379,TCP,22411,459070,15.63,16,normal
2024-05-11 20:57:06,10.0.2.118,152.183.142.33,6379,TCP,345,6504,20.8,1,normal
2024-05-28 09:05:14,10.0.0.218,78.88.192.199,9200,UDP,68613,13076,8.86,68,normal
2024-05-09 17:29:12,10.0.3.174,10.0.3.174,5432,UDP,692,2512,1.53,1,normal
2024-05-04 08:58:09,10.0.3.254,10.0.3.187,5601,TCP,17124,69138,6.18,28,normal
2024-05-08 06:54:27,10.0.1.180,57.193.53.201,8443,TCP,86710,27968,1.66,88,normal
2024-05-16 08:33:42,10.0.1.189,10.0.3.254,8080,TCP,3505,30766,54.89,5,normal
2024-05-06 07:49:24,10.0.1.180,98.140.227.95,6379,TCP,25545,17323,40.19,17,normal
2024-05-14 14:43:54,10.0.1.206,10.0.1.83,3306,TCP,17362,563742,40.7,14,normal
2024-05-14 10:30:50,10.0.3.254,193.199.92.89,21,ICMP,11025,153985,22.28,9,normal
2024-05-13 06:19:19,10.0.1.238,64.39.138.32,80,TCP,86748,26673,33.09,80,normal
2024-05-10 15:57:05,10.0.0.136,10.0.3.87,21,UDP,3438,6907,7.32,2,normal
2024-05-29 05:52:50,10.0.3.25,10.0.3.187,25,TCP,266193,67363,71.37,189,normal
2024-05-08 14:29:37,10.0.1.148,21.94.216.204,80,TCP,7994266,365,23.28,38440,anomaly
2024-05-02 11:11:37,10.0.0.141,10.0.2.118,21,TCP,209217,6014,44.76,185,normal
2024-05-28 21:48:18,10.0.2.73,10.0.1.54,8080,TCP,2585,1231880,101.85,2,normal
2024-05-15 00:02:18,10.0.1.220,193.199.92.89,6379,UDP,2917,12090,18.5,4,normal
2024-05-28 02:46:35,10.0.3.254,162.247.74.201,3306,TCP,25733,146183,15.15,25,normal
2024-05-12 02:29:04,10.0.3.187,204.92.196.124,8080,TCP,64140,203045,1.93,44,normal
2024-05-09 06:42:11,10.0.0.136,10.0.2.73,25,UDP,11491,69951,22.85,9,normal
2024-05-11 22:21:42,10.0.0.218,189.136.27.236,6379,UDP,151644,430,6.32,120,normal
2024-05-12 02:56:04,10.0.1.97,10.0.3.174,21,TCP,12825,92024,24.33,15,normal
2024-05-17 01:44:59,10.0.2.118,204.45.237.222,27017,TCP,5612,1822227,68.38,4,normal
2024-05-05 06:02:41,10.0.2.73,45.156.250.25,3389,TCP,1197,33232,4.16,1,normal
2024-05-11 15:06:43,10.0.1.180,183.79.64.37,3306,TCP,16289,265070,22.76,15,normal
2024-05-24 05:42:01,10.0.3.101,152.183.142.33,8080,UDP,977,12375,29.04,1,normal
2024-05-26 18:50:22,10.0.1.206,10.0.3.25,443,TCP,429178,44182,2.18,452,normal
2024-05-22 07:44:33,10.0.3.25,95.127.214.181,27017,UDP,47216,330933,6.46,34,normal
2024-05-12 20:04:16,10.0.3.101,10.0.3.77,53,TCP,131043,283781,9.98,109,normal
2024-05-28 07:46:10,10.0.3.25,10.0.0.93,5601,TCP,1793,17971,29.84,1,normal
2024-05-11 11:42:37,10.0.0.174,180.144.138.156,3389,UDP,31681,97291,2.69,21,normal
2024-05-13 08:00:08,10.0.0.174,91.107.50.170,9200,TCP,15745,182236,25.42,20,normal
2024-05-24 03:50:20,10.0.1.238,10.0.1.189,21,TCP,15261,94317,20.9,27,normal
2024-05-04 09:26:45,10.0.1.114,10.0.3.187,9200,UDP,52864,10216,45.43,81,normal
2024-05-18 11:58:04,10.0.3.174,10.0.3.101,27017,TCP,17231,35248,143.54,12,normal
2024-05-28 18:32:16,10.0.1.238,204.45.237.222,3389,UDP,20878,38184,3.22,16,normal
2024-05-03 11:42:27,10.0.2.73,46.26.60.251,8080,TCP,311246,42717,30.61,449,normal
2024-05-08 09:22:58,10.0.1.83,10.0.3.87,3306,UDP,9595,79302,45.82,8,normal
2024-05-27 16:10:04,10.0.3.75,204.92.196.124,443,TCP,57211,14721,3.18,70,normal
2024-05-15 11:15:57,10.0.0.237,64.39.138.32,5601,TCP,252901,24953,60.23,171,normal
2024-05-21 13:46:08,10.0.1.83,23.129.64.214,21,TCP,75181,2191,60.85,123,normal
2024-05-15 06:31:03,10.0.3.25,10.0.1.180,53,TCP,6252,598676,24.14,5,normal
2024-05-30 20:44:29,10.0.0.93,23.129.64.214,80,TCP,8842,1139164,7.2,9,normal
2024-05-12 18:46:50,10.0.0.237,10.0.3.174,3389,TCP,48037,22878,18.63,33,normal
2024-05-11 04:41:02,10.0.0.237,10.0.3.174,6379,TCP,4120424,5172,14.24,5886,normal
2024-05-24 01:33:00,10.0.3.25,183.79.64.37,6379,TCP,298368,14528,39.56,255,normal
2024-05-23 17:59:18,10.0.0.136,10.0.0.93,6379,TCP,31474,894387,34.01,23,normal
2024-05-15 05:50:30,10.0.1.180,93.170.139.38,27017,TCP,24380,213507,3.12,16,normal
2024-05-28 10:51:03,10.0.2.73,109.38.130.67,8443,TCP,40954,77424,56.59,62,normal
2024-05-08 06:24:50,10.0.0.218,61.18.96.37,27017,TCP,1015,2777884,18.51,1,normal
2024-05-30 18:20:47,10.0.2.73,193.32.162.55,443,UDP,119926,1819846,17.43,107,normal
2024-05-02 21:32:43,10.0.1.148,10.0.0.174,80,TCP,59921,2820,7.57,43,normal
2024-05-13 18:02:23,10.0.1.114,10.0.0.218,21,TCP,704,2304233,3.85,1,normal
2024-05-02 12:29:56,10.0.1.148,10.0.3.87,3306,TCP,42905,61641,0.64,34,normal
2024-05-18 19:23:15,10.0.1.206,10.0.1.180,6379,TCP,3819,172220,10.25,5,normal
2024-05-02 14:53:26,10.0.0.218,180.10.201.143,21,UDP,4986,1387122,10.89,4,normal
2024-05-11 17:35:35,10.0.1.54,10.0.3.174,53,TCP,2951,245679,7.67,2,normal
2024-05-01 13:42:13,10.0.3.87,162.247.74.201,27017,TCP,10357,2145,58.84,17,normal
2024-05-24 07:06:44,10.0.1.114,10.0.0.141,6379,TCP,25923,1640954,41.18,41,normal
2024-05-08 23:15:22,10.0.0.237,205.160.62.11,3306,TCP,26254,12347,1.21,22,normal
2024-05-21 06:40:29,10.0.3.187,91.107.50.170,27017,TCP,8192,699938,7.12,12,normal
2024-05-17 19:04:38,10.0.3.25,193.32.162.55,6379,TCP,1994,49123,0.28,2,normal
2024-05-10 05:42:02,10.0.2.73,185.220.101.45,53,TCP,4964770492,30659,2835.25,696949,anomaly
2024-05-07 13:13:55,10.0.0.141,10.0.1.254,22,ICMP,963,300375,33.16,1,normal
2024-05-01 07:56:06,10.0.1.83,58.140.5.26,443,TCP,22736,7571,33.33,20,normal
2024-05-17 17:27:09,10.0.3.75,10.0.1.97,3306,TCP,1482048,967429,26.0,991,normal
2024-05-25 08:27:56,10.0.1.180,46.26.60.251,5432,TCP,3833,10374,14.85,6,normal
2024-05-05 15:17:49,10.0.1.206,205.160.62.11,21,UDP,69627,73097,49.88,63,normal
2024-05-25 18:07:39,10.0.1.148,10.0.2.194,5986,TCP,3796298,608214,90.96,5779,anomaly
2024-05-09 12:59:22,10.0.3.254,61.18.96.37,9200,TCP,32258,215491,45.86,30,normal
2024-05-12 00:36:03,10.0.0.237,10.0.1.189,80,UDP,1677,9365,27.73,2,normal
2024-05-20 16:37:51,10.0.2.194,10.0.3.77,3389,TCP,622,719002,60.24,1,normal
2024-05-07 13:33:22,10.0.0.93,10.0.2.118,8443,TCP,640186,187263,2.9,1008,normal
2024-05-18 19:18:47,10.0.3.25,177.81.137.75,80,TCP,5617102,252,21.5,86218,anomaly
2024-05-04 13:41:21,10.0.1.83,10.0.3.75,80,TCP,87401,5714,19.66,104,normal
2024-05-01 10:16:08,10.0.3.187,63.17.60.62,443,TCP,8520,30639,2.38,9,normal
2024-05-15 16:00:32,10.0.2.194,10.0.1.254,53,TCP,5681,20756,36.5,4,normal
2024-05-23 01:55:32,10.0.3.77,91.240.118.172,8443,TCP,1766074,540,12.58,1680,normal
2024-05-16 16:27:02,10.0.1.148,204.45.237.222,25,UDP,32735,15058,5.41,42,normal
2024-05-18 06:59:30,10.0.3.75,169.83.214.211,22,TCP,44796,99965,3.12,49,normal
2024-05-03 08:34:19,10.0.0.218,180.10.201.143,22,TCP,81526,75556,10.08,67,normal
2024-05-02 05:32:06,10.0.1.206,76.196.246.10,80,ICMP,9992469,230,1.1,67206,anomaly
2024-05-21 00:08:26,10.0.1.148,169.83.214.211,5432,UDP,7367,35462,11.37,9,normal
2024-05-09 04:20:59,10.0.2.194,31.92.92.2,6379,TCP,41178,2794,105.79,59,normal
2024-05-28 16:41:47,10.0.1.189,138.63.106.248,443,TCP,15263,131,7.33,11,normal
2024-05-04 12:30:36,10.0.3.254,10.0.1.54,80,UDP,3874,481202,17.08,4,normal
2024-05-08 22:15:26,10.0.2.73,180.144.138.156,8443,TCP,2786,87752,5.0,4,normal
2024-05-25 11:51:18,10.0.1.180,10.0.1.97,443,TCP,2005,880,76.97,1,normal
2024-05-13 09:29:46,10.0.1.238,10.0.2.73,139,TCP,1007700,311925,74.95,9531,anomaly
2024-05-27 07:39:13,10.0.1.114,10.0.0.237,8443,UDP,5377,45685,9.01,4,normal
2024-05-05 05:43:54,10.0.0.237,10.0.1.189,80,UDP,111035,63093,80.52,178,normal
2024-05-21 15:54:07,10.0.0.141,180.222.152.147,53,TCP,3556,3079,55.34,2,normal
2024-05-06 00:26:34,10.0.2.194,138.63.106.248,5601,UDP,1275,94241,30.05,1,normal
2024-05-11 06:04:28,10.0.1.180,169.83.214.211,3389,TCP,310415,5275,49.27,344,normal
2024-05-15 13:48:47,10.0.2.194,10.0.3.101,3306,UDP,206232,24637,86.95,183,normal
2024-05-25 23:29:49,10.0.0.136,10.0.3.77,5432,TCP,100532,55833,6.53,143,normal
2024-05-13 00:32:22,10.0.2.194,10.0.1.254,5432,UDP,1391,116251,15.39,1,normal
2024-05-23 10:19:30,10.0.1.54,87.222.76.161,22,TCP,11912,346,0.47,8,normal
2024-05-22 18:34:46,10.0.1.180,216.52.69.37,443,TCP,2080786,99,21.73,84886,anomaly
2024-05-15 15:27:56,10.0.1.148,10.0.3.75,25,TCP,31984,21737,12.85,22,normal
2024-05-03 03:48:03,10.0.1.206,174.217.73.138,27017,TCP,96590,3597,37.25,71,normal
2024-05-22 23:00:00,10.0.1.54,10.0.3.77,6379,TCP,2238,111193,52.02,1,normal
2024-05-17 09:54:07,10.0.3.174,61.18.96.37,3389,TCP,3298,993,25.14,4,normal
2024-05-18 10:11:06,10.0.3.25,193.199.92.89,9200,ICMP,17790,45881,40.47,26,normal
2024-05-06 09:55:21,10.0.1.114,202.222.194.7,22,TCP,138314,68423,9.65,150,normal
2024-05-13 19:24:44,10.0.1.114,10.0.2.194,5601,TCP,92,241923,23.73,1,normal
2024-05-12 09:42:38,10.0.0.174,10.0.3.174,5601,TCP,11956,13170,0.66,18,normal
2024-05-23 10:40:58,10.0.1.180,10.0.1.83,5601,TCP,36,50128,6.26,1,normal
2024-05-22 07:52:12,10.0.1.180,10.0.0.218,5601,UDP,20128,11724,27.96,20,normal
2024-05-23 23:44:46,10.0.3.25,10.0.1.189,80,TCP,256255,75369,18.79,418,normal
2024-05-20 18:46:41,10.0.1.238,129.143.211.218,443,TCP,577,1769,45436.59,8850,anomaly
2024-05-24 11:22:58,10.0.3.25,10.0.0.174,443,TCP,805874,2016,46.98,1016,normal
2024-05-16 20:54:28,10.0.3.254,194.165.16.89,443,UDP,28601,57230,10.63,30,normal
2024-05-01 13:23:31,10.0.1.238,10.0.1.83,6379,TCP,17909,1421369,51.61,12,normal
2024-05-05 22:00:02,10.0.0.237,10.0.2.118,443,TCP,22398,68345,1.49,15,normal
2024-05-14 16:57:44,10.0.3.174,10.0.3.77,9200,TCP,2983,20607,62.52,2,normal
2024-05-14 07:18:50,10.0.3.25,180.144.138.156,5601,TCP,149665,37716,43.63,283,normal
2024-05-30 05:59:27,10.0.3.25,162.247.74.201,5601,TCP,19551,931668,32.0,21,normal
2024-05-05 12:43:17,10.0.1.180,10.0.3.101,40131,TCP,79,0,0.192,1,anomaly
2024-05-10 13:33:09,10.0.2.73,10.0.1.180,5985,TCP,3896755,930904,56.62,4725,anomaly
2024-05-14 10:05:27,10.0.1.206,10.0.1.220,3389,TCP,23079,3129367,13.82,23,normal
2024-05-29 16:43:40,10.0.3.101,10.0.1.254,5432,TCP,183044,642663,43.4,140,normal
2024-05-24 06:15:52,10.0.3.75,10.0.0.218,53,TCP,9041,410054,25.78,6,normal
2024-05-06 06:35:11,10.0.0.218,10.0.3.254,9200,UDP,269109,8362,24.07,407,normal
2024-05-20 18:49:14,10.0.1.114,114.71.251.178,6379,TCP,13090,11725339,15.38,13,normal
2024-05-30 11:44:51,10.0.0.218,109.38.130.67,8443,ICMP,46852,246705,7.68,47,normal
2024-05-29 17:25:02,10.0.2.194,130.152.186.248,3306,UDP,337343,188048,59.24,488,normal
2024-05-25 11:56:27,10.0.3.174,162.247.74.201,8080,TCP,134926,160528,30.74,231,normal
2024-05-07 19:08:54,10.0.1.54,193.199.92.89,5601,TCP,29929,2359,3.99,24,normal
2024-05-03 15:24:05,10.0.1.254,10.0.0.174,6379,TCP,25330,13901216,2.99,29,normal
2024-05-23 19:23:16,10.0.1.206,189.136.27.236,9200,TCP,82954,645,10.57,72,normal
2024-05-04 23:32:54,10.0.0.174,64.39.138.32,8080,TCP,5096,3475,45.32,4,normal
2024-05-02 03:04:24,10.0.2.73,78.88.192.199,8443,TCP,731,1769,46.28,1,normal
2024-05-19 10:05:41,10.0.1.114,31.92.92.2,3306,UDP,13725,9408,6.9,12,normal
2024-05-20 10:58:58,10.0.3.77,87.222.76.161,9200,TCP,35012,23366,18.18,37,normal
2024-05-26 09:47:53,10.0.1.180,78.88.192.199,8080,TCP,3058,175612,19.97,3,normal
